Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S350586590,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-05-31,04:42 PM,eBird - Traveling Count,20,0,.518,,2,,,"Hot, humid day. Extremely sunny. Cooler temps under the tree canopy/shaded trail. New disc golf course at the park has created additional available walking paths along the bayou. Insect repellent, more water needed."
S269094797,Mourning Dove,Zenaida macroura,2412,7,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-08-23,06:22 PM,eBird - Traveling Count,27,0,.74,,2
S279245275,Mourning Dove,Zenaida macroura,2412,3,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-13,06:30 PM,eBird - Traveling Count,24,0,.942,,1,,,New spot by the creek. Maybe visit earlier.
S292688844,Mourning Dove,Zenaida macroura,2412,10,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-05,04:57 PM,eBird - Traveling Count,41,0,2.554,,1
S298682402,Mourning Dove,Zenaida macroura,2412,6,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S312570745,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S318119395,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-30,06:00 PM,eBird - Traveling Count,41,0,1.261,,1
S318119363,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-30,06:41 PM,eBird - Traveling Count,31,0,1.579,,1
S318119348,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-31,05:40 PM,eBird - Traveling Count,90,0,2.414,,1
S318119330,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-04-06,06:01 PM,eBird - Traveling Count,74,0,3.773,,1
S328558759,Mourning Dove,Zenaida macroura,2412,2,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-04-26,06:27 PM,eBird - Traveling Count,35,1,.894,,1
S333756698,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-05-06,06:02 PM,eBird - Traveling Count,40,1,1.021,,1
